@relation 8yesSC_sum_tra_sz1_it3

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data
9,1,0,56,37,1,9,2,48,139,87,14,48,19,3,4,60,86,72,54,102,36,21,20,41,40,P
15,0,0,68,68,1,13,6,68,229,78,43,89,13,20,11,154,149,212,110,165,23,13,25,36,70,P
0,0,0,5,24,0,0,0,0,17,0,0,7,0,1,0,0,4,5,6,5,0,0,0,1,37,P
5,1,0,44,32,2,5,0,47,108,50,17,52,5,0,7,60,120,82,50,107,31,9,16,27,31,P
10,8,10,21,18,2,4,0,4,13,22,7,7,11,0,0,2,27,6,5,35,0,0,5,48,10,P
0,2,0,8,16,0,10,2,62,80,30,20,16,12,6,16,104,96,94,44,84,14,20,10,6,28,P
7,2,2,7,15,0,2,1,29,47,42,10,16,8,6,6,22,44,21,7,49,11,6,9,45,16,P
2,0,0,31,37,2,10,3,35,98,39,16,36,12,2,2,56,80,68,31,77,19,7,13,28,34,P
5,0,1,17,27,0,6,0,23,101,53,25,30,10,8,0,25,35,48,35,70,20,11,18,19,37,P
4,1,2,23,16,0,20,4,29,62,88,18,20,17,16,0,49,87,28,51,140,12,9,28,64,15,P
0,0,0,0,0,0,4,2,0,4,1,1,2,0,0,0,2,0,1,2,3,0,0,1,4,8,P
0,0,1,17,16,2,6,6,23,52,29,20,21,3,3,6,53,56,22,24,70,9,1,10,19,11,P
7,2,1,55,20,1,6,1,24,91,48,24,37,19,1,4,29,83,63,31,90,27,10,12,32,22,P
12,6,16,11,26,0,10,2,14,28,28,4,9,9,3,2,13,34,14,14,42,7,5,12,23,28,P
1,0,0,13,26,2,7,0,21,35,29,9,3,4,0,4,43,31,32,26,54,7,1,23,20,11,P
0,0,2,34,18,0,12,0,54,128,84,18,36,12,4,26,74,142,90,90,154,24,8,26,64,14,P
0,0,0,18,1,0,1,0,11,16,14,4,2,5,1,4,22,51,14,8,64,1,1,13,27,2,P
2,0,2,24,17,0,0,6,32,76,39,8,17,10,0,10,51,101,71,45,92,9,7,18,17,8,P
7,0,0,46,21,0,4,6,31,121,52,17,29,0,4,7,81,75,96,63,111,26,9,35,26,17,P
5,1,2,22,28,3,12,0,16,54,49,3,18,6,0,1,24,56,39,29,72,15,9,20,42,20,P
8,0,2,22,39,0,4,6,11,35,50,16,20,2,2,2,4,48,23,22,85,13,7,10,22,56,P
1,0,2,7,6,0,2,0,6,11,15,2,1,3,2,3,5,20,2,5,40,4,0,12,18,9,P
0,0,0,10,14,0,6,2,4,8,16,10,0,4,4,0,0,16,16,6,36,2,12,8,8,6,P
3,0,12,15,2,0,3,3,14,25,29,5,0,15,0,2,9,19,11,12,48,2,2,13,45,2,P
13,3,0,74,39,0,4,2,48,172,91,21,64,5,10,10,111,165,167,85,159,20,21,26,56,58,P
0,0,0,12,20,0,0,1,25,56,29,16,26,1,2,1,38,39,82,33,50,6,4,1,3,57,P
9,0,1,29,20,0,13,8,27,81,68,14,34,15,3,1,25,73,43,54,139,15,3,28,101,27,P
0,0,0,0,0,0,1,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,P
14,4,0,42,20,0,18,2,90,92,44,24,30,12,6,16,76,136,68,46,170,44,4,22,60,32,P
8,0,0,27,25,0,6,2,45,111,75,15,41,7,0,7,84,128,100,51,113,30,12,17,38,29,P
0,0,2,27,22,0,7,1,8,26,16,6,15,2,10,1,4,11,16,3,21,2,0,3,0,43,P
4,0,0,11,18,0,8,0,9,48,33,9,18,6,0,1,78,101,67,32,110,7,2,15,26,20,P
0,1,0,9,19,0,5,0,23,50,36,7,19,4,1,3,66,86,68,40,112,6,2,16,23,32,P
0,0,0,7,13,0,4,0,20,41,22,5,12,4,6,1,13,34,12,23,70,4,0,16,20,14,P
2,0,0,34,14,0,4,2,32,66,62,9,10,5,4,19,61,118,53,30,199,6,3,17,57,12,P
0,0,0,0,4,0,2,0,0,2,2,1,2,2,2,0,0,0,0,0,1,0,1,0,0,7,P
3,1,0,9,15,1,3,3,20,96,51,4,23,3,3,11,53,101,57,36,97,8,8,8,25,12,P
4,4,0,61,63,2,11,9,60,243,109,29,81,27,4,6,102,163,126,87,183,36,22,39,45,55,P
3,2,0,56,56,2,8,0,53,150,99,28,67,12,12,10,74,136,133,75,172,30,20,26,22,39,P
5,0,0,6,19,0,0,0,12,66,24,8,24,1,3,0,27,28,49,24,40,10,9,8,0,75,P
0,0,3,4,4,0,3,0,0,4,19,0,7,1,2,0,2,15,9,17,40,2,3,6,28,12,P
9,2,0,33,30,0,3,0,62,108,49,10,48,2,3,13,83,105,87,58,124,18,8,13,32,41,P
2,0,0,9,17,2,3,3,24,81,48,4,21,2,1,13,58,112,62,38,99,9,7,11,23,12,P
20,2,0,80,58,0,12,0,86,262,164,44,96,18,10,14,170,232,224,126,296,50,28,34,56,52,P
6,3,2,23,25,1,6,2,51,137,56,27,42,9,12,7,81,105,75,59,101,25,12,35,46,47,P
0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,80,P
3,2,0,31,33,0,10,0,23,62,36,6,28,9,2,0,40,90,80,33,94,26,12,15,26,29,P
5,0,0,20,14,1,2,0,16,42,50,15,8,3,1,6,22,65,36,29,84,13,3,17,44,3,P
10,2,12,30,16,0,8,4,14,32,42,16,12,16,4,6,16,76,16,14,88,6,0,26,62,20,P
2,2,0,28,27,1,0,0,5,60,41,11,20,10,0,0,11,50,29,29,77,16,0,14,47,16,P
6,0,0,27,15,0,2,6,17,43,57,16,19,14,1,3,10,68,28,22,112,15,6,27,60,4,P
26,6,0,98,148,4,18,16,44,234,110,42,116,18,14,2,82,148,144,120,176,70,30,20,62,96,P
2,0,0,33,19,0,9,10,63,115,62,15,32,7,3,12,71,128,84,67,142,32,11,29,53,25,P
1,0,0,2,17,1,6,3,30,73,24,6,28,1,6,4,50,47,80,18,53,11,14,8,6,33,P
1,1,1,23,17,2,6,0,20,62,37,10,16,6,6,5,17,41,34,21,62,9,4,9,26,14,P
0,0,0,5,9,0,3,4,1,28,18,13,12,2,0,0,17,24,11,9,15,7,2,1,11,7,P
12,0,0,19,33,2,12,2,30,58,36,8,19,12,2,8,53,89,60,26,83,22,11,15,22,21,P
4,2,0,32,12,1,6,0,46,96,38,16,33,5,16,10,54,81,65,33,77,33,10,17,38,51,P
5,2,0,54,36,0,4,4,49,127,66,27,36,5,7,3,106,132,102,64,134,31,6,26,29,35,P
8,0,2,10,14,2,12,11,8,29,49,12,14,7,12,0,13,43,50,18,107,18,8,6,45,8,P
2,1,2,55,38,0,10,3,77,143,65,14,49,15,2,11,112,137,131,62,180,49,13,19,31,49,P
4,0,3,26,16,0,6,2,15,37,42,20,22,15,2,1,47,69,42,42,98,15,1,22,51,18,P
2,0,0,31,17,0,12,3,12,16,44,6,11,9,0,1,5,32,11,6,79,12,0,11,49,15,P
2,0,0,25,20,0,1,1,25,110,46,10,49,2,6,4,77,65,99,46,69,15,15,7,7,37,P
2,2,0,38,34,2,10,0,26,108,48,14,38,2,4,2,36,46,64,40,60,24,6,6,4,34,P
6,1,0,7,15,0,1,0,12,34,10,2,8,4,2,2,18,35,37,12,52,2,3,17,24,26,P
0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,1,0,57,P
0,0,0,8,8,0,0,0,10,36,2,2,2,0,4,0,32,20,54,14,12,8,4,2,0,12,P
2,1,4,26,31,0,6,6,72,127,72,20,27,13,8,14,88,129,100,76,129,32,1,30,41,37,P
10,1,2,31,36,0,4,4,34,64,26,10,32,10,4,3,56,89,56,29,85,9,4,15,39,38,P
5,0,0,52,63,0,14,4,96,210,124,29,65,19,2,5,178,235,192,113,270,33,23,34,86,44,P
2,0,0,12,4,0,2,0,10,25,20,8,4,4,1,6,22,42,19,15,34,3,1,7,10,3,P
4,2,0,30,16,4,8,2,24,40,54,20,14,10,4,2,20,94,26,14,104,8,2,26,98,16,P
0,1,0,1,3,0,1,0,0,2,2,2,1,0,1,0,0,0,1,1,2,2,0,0,0,8,P
1,3,0,17,27,1,0,0,12,57,16,10,14,2,5,1,23,21,41,14,34,25,5,6,0,24,P
6,3,0,76,70,2,8,3,30,124,57,12,52,12,13,8,27,76,53,32,84,15,10,6,40,86,P
3,1,0,54,40,0,7,5,22,117,84,33,43,17,8,3,56,133,73,75,136,22,8,27,50,28,P
0,0,0,9,7,0,0,0,17,43,22,11,9,2,3,1,34,26,29,14,36,7,0,8,15,11,P
0,0,0,25,9,1,4,1,20,35,45,12,7,7,1,11,23,58,22,21,89,17,4,13,60,4,P
6,4,4,14,14,0,7,18,4,38,23,12,14,6,6,0,6,20,21,26,26,10,4,4,15,25,P
0,0,0,12,10,0,2,0,23,57,18,9,16,2,1,0,42,46,25,27,61,11,6,12,10,32,P
4,0,2,23,30,0,6,9,32,45,54,20,15,10,0,8,35,53,33,24,198,7,0,19,60,17,P
14,0,0,64,48,1,24,6,108,244,116,30,64,13,9,16,133,201,163,134,207,41,16,39,54,48,P
2,1,0,21,25,2,8,7,42,88,56,6,20,6,4,9,43,120,57,48,139,21,12,16,57,14,P
2,0,0,28,14,0,6,4,32,70,66,20,26,10,4,4,78,128,76,48,142,16,2,28,46,10,P
9,1,9,13,22,1,10,8,22,36,36,14,16,12,4,3,24,63,38,38,85,14,4,26,59,23,P
3,1,0,15,19,0,5,3,28,65,35,26,31,20,2,2,29,52,32,33,69,6,2,19,32,25,P
7,0,0,32,18,4,4,4,94,148,51,19,48,12,5,17,129,165,148,96,132,33,21,31,29,49,P
0,0,0,0,4,0,1,0,0,3,2,1,0,1,0,2,6,4,12,6,14,3,2,7,4,8,P
4,1,0,26,29,2,3,3,15,85,34,13,27,0,10,2,41,34,55,27,55,7,5,13,3,36,P
4,2,28,2,3,1,8,18,0,3,3,4,1,15,4,0,0,5,7,1,20,0,0,8,23,3,P
1,0,2,14,2,0,5,0,9,27,17,5,2,10,0,6,7,30,10,12,52,0,0,6,40,1,P
5,0,2,44,54,0,6,0,45,178,34,19,50,6,8,9,90,87,117,77,108,45,15,13,10,95,P
4,0,1,20,12,1,1,0,6,37,29,6,19,2,0,0,16,42,34,17,93,5,5,13,31,21,P
0,0,8,1,13,0,0,8,0,12,0,2,11,1,0,0,0,1,9,3,6,4,3,0,0,42,P
1,0,5,5,0,0,2,1,0,7,9,5,4,4,2,0,4,11,6,10,21,10,5,7,6,4,P
5,0,3,27,28,0,7,1,8,73,50,19,33,8,6,3,25,41,55,39,68,16,8,15,9,20,P
4,0,0,27,23,0,2,0,30,88,49,19,29,9,1,4,65,96,77,48,104,8,8,19,27,5,P
1,0,4,2,8,0,2,0,12,39,19,4,6,8,0,25,45,51,57,16,44,9,0,10,12,15,P
13,2,0,46,49,2,11,4,46,112,100,29,26,10,3,5,48,173,81,68,217,25,19,40,78,8,P
0,2,0,28,23,1,2,4,48,105,62,6,33,17,7,6,63,111,67,54,113,33,9,29,47,24,P
8,0,0,45,51,4,12,9,13,110,64,19,45,14,5,6,56,86,142,51,137,36,20,26,25,24,P
1,0,1,28,35,1,7,9,27,121,84,21,25,13,0,1,63,158,91,68,201,32,16,25,77,35,P
7,4,0,40,40,1,7,2,32,118,69,27,64,7,5,0,42,80,53,38,122,19,2,39,57,27,P
7,0,3,28,26,4,14,14,28,87,63,20,33,12,1,13,55,140,102,56,138,30,19,25,45,21,P
10,1,1,32,33,1,2,4,20,81,42,13,30,10,5,3,29,61,57,46,120,17,9,24,41,34,P
0,0,1,18,6,0,1,1,12,24,12,4,5,3,2,8,14,21,10,14,30,7,1,8,14,9,P
2,1,1,20,18,0,7,4,29,64,43,10,14,8,5,11,50,108,52,43,133,21,5,21,55,20,P
0,2,0,35,22,0,3,0,18,100,50,22,44,8,8,5,50,109,50,54,83,33,9,15,48,25,P
0,0,0,9,1,0,2,0,19,14,10,1,5,2,0,0,4,18,22,8,17,0,3,6,10,11,P
1,0,2,8,26,1,5,0,24,86,26,3,22,6,2,8,54,85,55,43,69,3,5,15,11,43,P
0,0,0,26,25,0,3,0,32,126,51,11,48,3,3,3,43,56,69,37,127,20,11,19,29,60,P
3,1,1,12,13,0,9,1,12,56,45,7,14,8,2,0,16,38,25,25,65,7,5,12,29,11,P
2,0,0,24,27,0,2,0,44,89,55,4,30,8,6,8,100,128,83,42,118,17,9,15,36,16,P
5,0,0,14,18,0,8,0,19,58,35,10,22,9,0,1,65,96,62,28,113,6,4,14,25,23,P
5,2,6,18,43,0,4,0,7,43,25,3,29,5,8,0,13,14,23,17,21,7,4,3,9,37,P
1,0,2,53,40,1,7,8,24,101,73,21,55,2,4,1,67,85,60,74,123,43,15,14,35,54,P
8,0,0,28,20,0,8,8,26,98,42,4,32,4,12,4,36,86,46,40,82,22,2,22,18,34,P
3,0,0,17,8,0,6,8,12,34,51,9,16,7,2,0,31,63,22,13,86,19,2,18,38,4,P
0,0,0,0,0,0,0,0,0,3,1,1,6,0,0,0,0,3,7,2,5,0,0,0,0,16,P
1,1,0,29,15,1,6,6,38,69,39,13,10,4,11,3,43,98,49,33,109,16,4,8,24,20,P
3,0,0,27,22,2,0,1,27,38,24,4,8,0,0,7,26,30,22,17,41,3,1,12,16,13,P
6,2,0,18,14,0,4,0,25,45,25,9,17,8,0,3,29,44,39,19,60,6,6,6,25,9,P
11,0,0,28,23,0,11,1,43,85,107,17,23,16,3,2,42,81,48,35,186,11,2,30,88,6,P
1,0,0,11,9,0,3,1,14,46,35,15,10,4,1,2,19,69,18,23,69,14,1,17,57,5,P
2,1,4,9,14,1,4,11,10,26,33,11,18,6,5,1,8,22,30,10,36,17,1,6,19,17,P
4,1,0,19,8,1,10,2,13,38,48,11,9,21,1,4,25,54,26,26,95,26,0,13,55,0,P
1,0,0,13,13,1,5,9,1,15,15,9,7,6,6,1,7,34,18,4,58,7,7,8,31,17,P
5,0,0,16,9,1,2,6,9,30,41,0,5,10,0,0,19,51,26,16,95,10,4,5,52,4,P
2,0,14,12,16,0,12,18,5,14,17,5,5,8,9,2,7,22,11,7,24,4,1,6,21,9,P
7,2,0,42,39,0,4,3,42,106,52,28,36,10,0,3,39,85,71,52,97,13,6,9,29,27,P
0,0,0,1,3,0,3,0,0,2,1,0,2,3,2,0,0,0,0,1,2,0,1,0,0,8,P
4,2,0,23,8,1,10,0,32,80,49,4,17,9,4,15,66,67,78,49,96,15,9,8,13,23,P
12,0,0,104,78,2,16,0,50,198,88,32,54,14,8,8,110,176,140,104,190,28,18,28,54,40,P
14,8,0,134,110,0,20,14,94,354,158,56,112,34,14,20,172,234,246,200,300,104,24,60,28,90,P
0,0,0,9,5,0,9,0,12,27,17,5,5,8,0,1,44,69,34,17,85,4,3,16,38,1,P
10,1,4,9,11,1,12,10,3,21,43,5,12,9,6,0,13,52,41,14,109,16,7,5,57,11,P
6,4,10,19,24,1,10,4,27,60,47,21,22,13,6,6,21,69,38,49,84,16,6,16,41,41,P
6,0,0,19,18,0,3,1,33,105,65,14,31,6,0,23,67,74,80,45,95,20,11,17,19,28,P
1,2,0,14,10,1,9,2,17,32,39,18,19,15,5,4,19,41,17,20,56,7,1,10,42,22,P
2,0,0,27,8,0,2,0,11,36,34,14,25,6,2,5,30,68,53,29,75,6,5,10,33,25,P
0,1,0,19,17,1,2,0,22,54,51,11,22,5,3,10,38,96,49,29,112,6,4,10,23,19,P
2,0,1,16,12,2,6,0,16,24,29,3,10,6,1,1,26,22,18,16,63,6,4,18,46,6,P
0,0,0,17,1,1,7,0,15,42,13,4,8,4,3,2,6,7,8,11,37,3,0,14,18,6,P
5,1,0,9,15,2,10,7,10,29,27,6,17,9,4,0,25,36,37,14,45,8,1,4,15,15,P
10,1,0,21,18,2,4,1,33,83,61,21,35,10,11,15,61,99,80,35,84,9,6,14,27,45,P
3,1,0,45,33,1,3,0,33,79,57,7,25,8,3,10,49,94,61,57,114,19,12,17,39,41,P
3,1,2,22,22,0,9,14,14,39,59,37,18,13,12,0,9,71,23,38,109,11,2,25,72,7,P
14,3,1,52,38,1,5,4,61,181,85,16,33,8,3,31,153,180,134,68,125,37,7,31,40,26,P
2,0,2,30,33,0,0,8,23,107,50,16,61,36,10,0,33,94,106,48,103,20,19,10,50,99,P
17,0,0,93,72,2,30,28,38,116,120,45,38,14,17,8,40,132,66,77,152,41,7,46,127,26,P
2,0,0,2,1,0,4,0,1,3,9,3,3,3,1,0,6,14,0,0,17,2,0,2,29,2,P
7,2,1,36,39,0,4,3,42,113,68,35,46,11,9,7,62,87,73,39,104,18,4,46,43,33,P
44,7,3,103,118,4,31,17,42,243,190,75,116,40,37,2,70,152,163,133,244,84,21,45,104,153,P
12,0,0,59,43,0,8,0,61,150,91,18,37,20,7,11,95,138,119,74,183,33,22,37,53,32,P
2,2,0,16,17,0,2,0,12,29,5,0,17,1,5,3,20,17,33,15,16,6,5,5,1,31,P
1,2,0,16,7,0,0,0,35,105,20,8,28,1,0,1,10,38,56,32,41,3,4,2,1,33,P
1,1,0,17,30,0,8,7,14,40,17,9,14,3,7,0,9,18,23,8,36,7,0,7,22,21,P
4,0,0,0,9,0,10,10,5,8,27,35,10,12,13,0,2,21,3,12,33,5,0,18,50,6,P
7,1,0,30,15,1,7,0,26,58,53,12,10,8,1,9,41,112,41,27,155,11,5,17,61,3,P
2,1,0,8,7,0,0,0,11,23,21,5,7,5,5,2,18,34,36,18,31,12,10,6,9,11,P
1,0,0,4,5,0,3,0,1,13,3,1,8,0,1,0,3,5,7,12,12,1,1,3,0,22,P
1,2,4,6,11,0,3,2,9,36,12,10,17,4,5,1,6,10,10,18,18,5,0,8,8,19,P
5,0,0,28,19,2,1,0,40,61,37,18,15,4,5,1,67,76,70,33,86,15,10,12,18,49,P
11,0,2,45,50,2,0,0,51,160,63,14,61,1,1,6,68,92,141,65,100,38,24,11,16,97,P
2,5,1,59,49,2,21,0,57,149,51,24,78,2,5,0,190,35,204,80,99,10,3,3,19,109,P
2,0,0,53,50,0,3,0,74,198,96,17,36,11,6,13,139,235,155,117,207,18,23,16,88,58,P
3,2,7,17,10,1,18,4,10,31,47,14,13,5,3,3,19,37,10,19,69,9,0,12,33,20,P
5,2,2,28,32,0,10,7,12,32,38,18,11,9,5,1,24,48,38,24,61,14,9,7,33,18,P
11,3,17,14,20,2,13,7,5,23,37,8,12,12,4,0,11,36,17,16,77,8,4,17,46,9,P
2,1,0,17,18,0,10,5,11,22,26,13,14,5,9,1,27,48,33,26,90,14,11,15,38,20,P
10,2,8,12,20,0,8,9,25,50,49,16,17,18,4,5,22,60,45,46,83,15,2,26,47,19,P
5,1,0,12,35,1,6,2,20,45,17,0,14,12,9,2,31,50,23,25,41,16,2,2,11,21,P
0,1,0,13,4,0,2,2,25,38,33,8,12,5,2,3,33,56,40,28,75,13,6,17,33,6,P
0,0,0,28,9,0,0,0,22,43,42,8,11,2,0,6,28,60,38,31,71,12,7,9,21,19,P
1,0,0,1,8,0,1,0,0,8,6,0,14,0,4,0,1,0,3,4,8,1,2,0,0,44,P
6,0,0,64,58,2,5,0,40,143,88,31,34,9,5,12,90,128,121,71,137,19,18,15,22,46,P
0,0,2,31,16,0,3,1,23,77,54,27,7,4,7,9,32,102,57,36,136,6,12,24,55,5,P
2,2,0,11,10,2,2,0,14,36,8,1,7,8,2,0,25,38,26,13,61,10,3,2,10,18,P
2,1,12,29,19,0,6,2,26,23,41,21,15,8,9,4,15,87,32,33,108,16,6,24,66,26,P
2,4,2,12,6,0,6,8,11,31,30,15,4,7,4,3,12,31,14,13,43,9,3,20,45,5,P
9,0,0,22,21,0,4,1,34,76,30,15,22,7,4,10,50,71,96,40,88,17,11,15,17,23,P
2,1,0,31,16,0,8,0,49,98,53,14,32,8,2,21,110,97,86,43,107,11,3,22,51,16,P
8,3,19,13,23,0,20,7,7,18,25,11,6,11,3,1,9,23,11,17,42,5,0,9,30,4,P
0,0,0,18,10,0,8,0,16,36,48,16,18,10,0,18,48,96,24,24,138,4,8,24,64,0,P
0,0,0,6,4,0,0,0,10,44,6,0,4,0,4,0,36,24,60,12,14,8,2,2,0,10,P
3,2,0,39,25,0,6,3,61,146,65,11,65,13,7,6,96,139,107,92,98,10,13,27,23,26,P
19,1,0,57,58,0,16,4,38,120,68,25,57,10,11,12,69,101,75,51,127,20,6,23,41,28,P
0,0,0,0,2,0,1,0,2,7,5,0,0,2,0,1,5,12,4,2,29,2,0,5,25,3,P
0,0,0,2,1,0,2,1,2,15,20,1,7,1,2,0,2,10,9,3,16,8,2,0,23,15,P
5,3,0,6,9,1,1,0,5,35,16,6,12,0,12,3,18,22,41,18,30,7,3,2,0,37,P
2,0,1,40,30,2,5,5,30,82,36,15,34,15,3,6,46,56,47,44,101,13,5,24,16,50,P
5,0,0,33,21,0,3,0,23,74,68,24,42,9,12,8,54,57,49,25,111,18,9,9,30,37,P
0,1,0,15,23,0,1,3,14,81,29,9,29,1,3,3,38,25,68,24,45,6,3,2,3,28,P
0,0,0,20,16,1,7,0,54,70,48,3,25,6,0,7,49,75,75,35,79,12,7,8,34,22,P
11,1,0,18,18,0,7,0,30,100,56,7,31,7,2,10,88,91,94,44,124,13,11,23,29,20,P
16,4,0,60,30,6,20,8,22,54,82,24,12,34,2,6,32,120,32,56,220,12,4,74,66,16,P
0,0,0,3,6,1,4,2,10,35,16,3,26,4,2,7,12,32,56,17,46,1,6,3,10,83,P
4,1,12,3,2,0,2,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,P
7,0,0,21,26,0,1,2,10,49,52,13,19,2,2,1,29,83,55,37,82,19,4,13,38,22,P
2,0,1,29,28,0,8,7,36,63,53,10,25,13,2,5,41,85,62,54,126,17,14,31,39,20,P
9,2,11,15,22,1,12,8,22,48,47,21,23,8,4,3,23,63,40,51,77,10,1,14,47,30,P
0,0,0,15,5,0,1,1,16,43,42,4,7,6,0,0,24,47,9,27,94,11,3,10,65,4,P
0,0,5,0,4,0,1,2,0,0,3,0,0,2,1,0,0,0,1,0,0,1,0,0,0,9,P
0,0,2,11,8,0,0,0,5,18,10,2,7,0,0,1,10,14,28,11,19,8,2,0,3,36,P
5,0,0,38,15,0,5,0,34,63,61,27,12,8,2,4,53,82,24,37,137,10,2,32,68,4,P
2,2,0,27,28,1,2,4,46,110,41,16,30,13,2,11,55,97,98,68,83,30,7,21,27,32,P
4,0,0,18,19,0,5,1,14,40,33,4,19,4,2,0,20,73,24,34,81,15,5,16,25,12,P
