@relation 8noSC_sum_tra_sz1_it2

@attribute RCC1 numeric
@attribute RCC2 numeric
@attribute RCC3 numeric
@attribute RCC4 numeric
@attribute RCC5 numeric
@attribute RCC6 numeric
@attribute RCC7 numeric
@attribute RCC8 numeric
@attribute RCC9 numeric
@attribute RCC10 numeric
@attribute RCC11 numeric
@attribute RCC12 numeric
@attribute RCC13 numeric
@attribute RCC14 numeric
@attribute RCC15 numeric
@attribute RCC16 numeric
@attribute RCC17 numeric
@attribute RCC18 numeric
@attribute RCC19 numeric
@attribute RCC20 numeric
@attribute RCC21 numeric
@attribute RCC22 numeric
@attribute RCC23 numeric
@attribute RCC24 numeric
@attribute RCC25 numeric
@attribute RCC26 numeric
@attribute Class {P,N}

@data
0,0,6,0,2,0,17,0,0,7,11,10,20,25,55,0,0,0,1,1,4,11,0,6,7,9,P
8,2,6,0,3,1,16,3,0,4,0,10,13,76,52,0,0,0,0,0,2,0,0,4,18,10,P
9,1,7,0,3,0,2,8,0,0,0,3,1,0,113,0,0,0,0,0,0,0,0,0,0,6,P
14,30,25,0,25,14,87,37,0,2,10,17,19,110,336,0,0,0,0,0,2,6,1,7,9,68,P
13,18,21,4,39,9,77,22,0,4,27,19,28,184,144,0,0,0,2,0,6,11,2,9,25,75,P
19,14,19,9,46,15,66,21,0,8,14,13,25,106,129,0,0,0,2,3,17,18,3,9,21,49,P
4,7,15,1,21,5,48,8,0,0,16,12,13,122,88,0,0,0,0,0,1,5,1,3,22,16,P
12,15,50,4,39,15,112,31,0,8,29,25,24,277,31,0,0,2,7,4,40,15,2,25,53,23,P
41,37,26,16,107,14,82,32,0,11,27,28,39,132,313,0,0,0,1,1,7,13,2,17,28,91,P
1,9,21,1,21,5,88,26,0,1,19,23,8,400,27,0,0,0,0,0,5,2,0,8,33,16,P
36,20,35,10,81,21,96,30,0,10,43,24,38,140,163,0,0,1,6,6,40,9,5,20,27,30,P
8,8,13,4,43,13,80,6,0,4,15,23,23,127,160,0,0,0,0,2,2,8,0,8,23,34,P
25,16,12,9,46,13,101,29,0,9,21,29,28,143,114,0,0,5,7,2,15,41,3,20,29,24,P
4,8,28,6,52,4,86,20,0,6,22,20,36,218,32,0,0,0,2,2,16,10,2,8,84,16,P
22,28,16,4,64,12,92,22,0,0,30,28,20,322,86,0,0,2,2,6,24,18,2,22,68,24,P
13,12,5,14,43,8,57,7,0,18,39,15,52,131,121,0,0,0,2,2,14,16,5,10,16,27,P
55,89,92,4,120,29,217,106,0,2,31,46,56,222,461,0,0,1,4,7,15,13,4,25,57,142,P
12,22,16,4,26,6,104,18,0,2,12,16,14,228,116,0,0,0,0,0,4,6,2,2,34,40,P
13,7,25,0,28,3,8,10,0,1,8,5,27,5,168,0,0,0,1,0,2,10,1,3,0,28,P
9,8,17,3,50,14,50,11,0,1,15,8,20,39,94,0,0,0,2,0,20,10,2,6,9,14,P
12,4,12,5,41,6,66,12,0,1,30,30,30,237,109,0,0,0,0,0,26,18,11,14,32,16,P
12,8,14,2,23,5,34,9,0,1,9,7,4,65,24,0,0,1,0,4,8,0,0,6,13,9,P
18,12,9,3,46,8,68,6,1,16,29,9,29,161,90,0,0,0,1,1,21,11,5,6,11,30,P
24,9,18,4,75,7,30,16,0,15,33,13,78,19,271,0,0,0,2,2,5,18,8,0,4,53,P
5,0,18,0,12,2,25,15,0,0,4,17,9,79,54,0,0,0,0,0,0,0,0,4,13,18,P
4,9,14,0,11,6,56,9,0,2,7,12,7,242,21,0,0,0,2,0,10,6,2,14,40,16,P
16,18,12,0,18,0,16,10,0,0,2,8,4,4,130,0,0,0,0,0,8,4,0,2,2,36,P
26,17,24,7,46,14,103,25,1,10,47,29,44,123,120,0,0,0,2,8,21,8,7,15,32,39,P
5,2,2,1,8,8,29,0,0,0,10,10,13,115,49,0,0,1,0,0,8,3,2,9,13,17,P
1,4,9,0,7,6,40,7,0,0,8,6,2,115,10,0,0,0,0,0,0,0,0,4,29,5,P
57,46,24,16,87,18,76,27,1,12,37,32,54,131,337,0,0,0,1,1,12,38,5,22,36,75,P
4,4,22,0,15,2,22,6,0,3,9,9,10,26,95,0,0,2,4,2,6,13,1,6,9,22,P
5,9,36,3,31,7,59,14,0,5,21,18,17,149,90,0,0,0,2,2,22,5,1,21,33,15,P
6,8,7,0,10,3,32,4,0,1,11,6,10,84,27,0,0,0,0,2,8,4,0,10,24,16,P
4,0,2,2,5,3,55,7,0,0,20,11,5,133,7,0,0,0,0,0,4,1,0,11,22,5,P
1,6,5,0,22,1,2,5,0,0,0,0,11,1,133,0,0,0,0,0,0,1,0,0,0,18,P
16,10,13,6,47,14,93,14,0,6,32,17,34,144,103,0,0,0,13,3,18,6,0,19,36,28,P
17,4,6,2,27,0,8,2,0,0,4,0,33,2,144,0,0,0,0,0,0,2,0,0,0,9,P
10,10,9,7,25,6,38,12,0,2,10,13,10,120,72,0,0,0,0,0,6,3,0,10,30,8,P
6,10,20,0,19,8,60,20,0,0,9,23,18,111,79,0,0,0,0,1,9,8,0,3,31,16,P
21,18,39,7,61,6,72,20,0,5,12,16,9,162,138,0,0,2,0,2,8,5,0,15,31,30,P
19,5,21,0,49,1,14,1,0,0,10,4,40,9,205,0,0,0,0,0,2,14,1,2,0,10,P
13,15,15,3,39,18,79,28,0,14,29,22,40,111,153,0,0,2,9,4,11,25,3,11,22,47,P
66,50,52,9,101,20,138,56,0,3,29,32,37,139,384,0,0,0,0,2,9,17,2,17,41,38,P
0,0,5,0,0,0,2,0,0,0,0,0,2,0,29,0,0,0,0,0,2,0,0,0,0,3,P
4,2,5,0,0,0,19,2,0,0,1,6,5,84,41,0,0,0,0,0,4,0,2,2,18,4,P
20,3,2,12,73,1,7,22,1,20,13,3,48,3,99,0,0,1,3,3,13,17,7,0,1,82,P
6,6,40,3,29,15,119,28,0,8,39,32,33,280,39,0,0,0,0,0,33,7,6,28,71,12,P
0,0,0,0,2,0,8,0,0,0,0,0,4,88,17,0,0,0,0,1,1,2,0,3,15,5,P
38,37,76,3,56,20,133,38,0,3,27,37,31,252,255,0,0,1,2,1,13,14,3,19,38,39,P
38,27,28,8,60,15,66,12,0,4,26,26,26,123,111,0,0,0,0,2,2,5,1,12,27,75,P
33,34,34,2,93,10,43,23,0,1,8,12,67,30,308,0,0,1,0,0,8,27,1,12,8,60,P
13,7,11,1,50,4,14,3,0,5,9,9,16,4,174,0,0,0,0,0,1,8,1,5,1,23,P
4,2,2,2,19,1,5,2,0,0,6,3,10,10,71,0,0,0,0,0,1,6,1,0,0,20,P
11,5,11,3,32,5,67,6,0,11,30,11,25,143,106,0,0,0,2,1,23,4,5,7,21,21,P
4,7,4,0,9,4,21,11,0,3,3,10,2,73,50,0,0,0,0,0,3,5,0,6,4,6,P
5,3,3,5,14,2,7,8,0,0,2,8,10,6,132,0,0,0,0,0,4,6,2,5,0,21,P
13,9,0,2,29,8,30,6,0,0,14,15,21,71,82,0,0,2,0,2,10,8,2,9,13,26,P
12,6,17,2,34,8,64,17,0,9,31,10,28,128,90,0,0,2,7,1,15,6,5,6,32,14,P
0,0,8,0,0,0,0,12,0,0,0,2,0,0,66,0,0,0,0,0,0,2,0,0,0,18,P
18,20,23,7,91,40,154,18,0,6,61,55,42,447,33,0,0,0,8,13,41,11,6,29,91,14,P
8,14,6,4,4,18,84,12,0,2,26,10,16,286,18,0,0,0,0,0,22,6,0,10,26,10,P
9,17,32,8,36,15,122,28,0,10,32,27,28,274,40,0,0,2,6,8,35,12,2,29,57,18,P
0,2,8,0,0,4,40,7,0,0,4,8,2,114,5,0,0,0,0,2,2,1,0,5,19,2,P
11,3,6,3,19,3,43,1,0,7,29,9,26,90,92,0,0,1,0,3,21,11,5,7,12,35,P
5,2,1,0,4,1,12,4,0,0,0,1,0,30,115,0,0,0,0,0,0,3,0,4,7,15,P
22,8,6,10,71,10,58,37,0,3,28,18,28,124,109,0,0,0,0,0,11,5,1,7,29,24,P
10,13,54,2,25,3,68,12,0,5,10,11,13,170,90,0,0,0,1,2,9,2,0,9,33,30,P
0,0,11,0,8,1,17,11,0,4,1,4,3,31,18,0,0,0,0,0,1,4,0,1,10,4,P
28,32,36,1,42,7,132,22,0,1,36,36,25,290,118,0,0,0,0,4,39,7,3,34,68,63,P
8,14,11,4,56,13,78,15,0,6,19,16,39,171,97,0,0,0,8,1,17,4,0,10,33,32,P
25,22,6,9,64,6,55,29,0,4,47,33,37,182,184,0,0,2,0,1,14,32,4,18,45,53,P
0,0,0,0,2,0,24,4,0,0,0,2,5,78,23,0,0,0,0,0,0,0,0,2,16,17,P
6,18,38,2,10,20,50,20,0,0,6,4,12,60,266,0,0,0,0,0,0,6,2,2,2,86,P
52,45,12,16,118,20,93,12,0,21,42,35,69,200,333,0,0,6,13,5,37,29,14,24,50,88,P
18,9,10,2,42,10,67,3,0,12,37,15,28,147,84,0,0,1,0,0,26,8,2,8,12,29,P
20,24,23,12,71,19,162,24,0,11,102,35,39,347,34,0,0,13,15,29,117,35,11,16,63,28,P
19,21,34,3,43,16,94,31,0,4,16,15,19,151,285,0,0,0,1,1,7,15,4,8,32,25,P
2,0,0,0,14,0,28,6,0,0,3,2,3,110,17,0,0,0,0,0,4,2,0,6,39,14,P
2,6,15,2,12,4,14,8,0,6,8,6,4,40,70,0,0,0,0,0,4,10,2,10,6,20,P
9,2,0,0,10,0,18,7,0,0,8,17,18,67,61,0,0,0,0,0,9,6,0,4,8,23,P
13,9,9,5,41,2,14,8,0,15,14,8,49,23,166,0,1,0,3,2,11,7,1,4,3,103,P
11,14,9,5,34,0,9,8,0,3,3,0,10,4,139,0,0,0,1,1,0,3,0,2,0,45,P
6,4,5,0,12,4,29,7,0,2,13,10,5,55,41,0,1,0,1,0,4,5,1,0,11,16,P
5,8,0,2,26,4,3,8,0,4,2,0,3,1,120,0,0,0,0,0,0,2,1,0,0,13,P
21,9,27,5,28,10,94,16,0,1,15,14,18,263,178,0,0,0,0,0,7,4,2,2,27,26,P
16,18,9,10,64,10,86,23,0,6,29,29,46,129,140,0,0,3,4,2,28,12,10,18,18,55,P
11,15,4,8,46,3,42,10,0,0,19,12,18,118,106,0,0,0,0,0,11,8,0,15,45,29,P
20,22,58,6,39,11,58,44,0,0,10,19,17,105,225,0,0,0,0,0,8,7,6,6,23,53,P
9,7,7,0,34,4,11,8,0,0,9,7,13,8,182,0,0,0,2,0,0,5,0,4,1,25,P
2,6,11,1,6,2,25,6,0,10,26,10,21,36,41,0,0,0,0,1,7,8,0,8,12,15,P
22,13,31,4,61,4,70,20,0,1,8,37,31,134,132,0,0,0,0,1,3,10,2,5,31,45,P
31,22,11,7,85,9,93,23,0,6,30,46,25,195,186,0,0,1,2,4,7,17,0,10,36,35,P
5,13,36,5,26,9,79,19,0,6,22,15,19,143,91,0,0,1,3,4,20,6,2,17,31,17,P
36,18,28,6,48,10,75,26,0,2,28,31,31,142,147,0,0,3,11,4,26,36,4,17,27,48,P
17,16,16,0,39,9,89,18,0,2,16,14,14,130,134,0,0,0,0,0,22,2,0,7,10,19,P
58,20,22,6,84,12,66,14,4,22,62,42,60,224,182,0,0,0,12,4,32,36,6,38,44,112,P
90,28,40,12,112,6,40,38,0,8,16,20,60,30,518,0,0,0,0,4,8,34,6,8,2,184,P
21,20,1,9,42,11,66,11,0,4,15,22,19,77,138,0,0,0,0,0,9,5,0,18,9,39,P
41,22,25,2,62,10,98,15,0,16,29,27,32,129,276,0,0,2,4,7,19,10,4,26,29,48,P
14,10,8,13,42,8,64,2,0,20,43,16,42,153,121,0,0,2,1,0,20,17,10,10,10,29,P
16,14,16,0,42,14,104,7,0,3,29,35,33,222,127,0,0,1,2,2,19,13,5,14,28,55,P
28,22,19,24,77,24,85,5,1,16,65,21,51,127,176,0,0,0,4,15,41,25,6,19,29,39,P
17,3,4,3,22,2,7,4,0,1,6,3,32,3,133,0,0,0,1,0,2,2,2,0,0,14,P
13,19,12,7,55,5,80,11,0,9,29,12,21,137,117,0,0,0,0,3,23,17,7,9,9,18,P
7,4,12,0,6,0,54,10,0,4,24,19,20,187,7,0,0,3,2,6,15,2,4,12,34,3,P
10,10,7,1,38,5,11,5,0,0,4,5,20,1,158,0,0,0,2,0,0,4,1,4,1,28,P
6,5,22,0,15,2,21,7,0,4,9,10,6,27,92,0,0,2,2,2,6,12,1,9,8,28,P
12,5,16,1,33,2,19,10,0,6,12,4,26,35,148,0,0,0,1,0,4,8,0,4,5,25,P
58,54,23,21,154,23,151,38,0,29,108,69,93,236,279,0,0,5,12,6,40,47,3,42,132,82,P
14,6,9,4,28,3,32,15,0,4,12,7,13,74,176,0,0,0,2,0,4,7,0,11,5,27,P
6,6,9,0,8,2,36,7,0,1,1,7,4,41,31,0,0,0,0,0,0,1,0,6,11,18,P
0,0,6,0,1,0,1,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,0,0,0,5,P
9,11,14,6,34,7,88,12,0,11,43,23,25,299,10,0,0,0,2,0,41,14,14,21,37,14,P
3,6,67,0,2,6,49,18,0,0,0,5,1,71,10,0,0,0,0,1,0,0,0,1,9,3,P
2,1,5,1,9,4,38,7,0,4,16,2,4,155,2,0,0,1,0,1,12,0,0,11,23,5,P
6,7,31,3,13,5,31,18,0,0,6,12,8,120,47,0,0,0,2,1,5,1,1,8,26,12,P
1,0,2,0,6,0,7,7,0,4,5,1,9,3,43,0,0,0,0,0,9,5,2,3,2,19,P
2,2,4,0,1,0,28,2,0,0,0,5,9,78,49,0,0,0,0,0,2,0,0,2,18,5,P
36,26,14,5,65,5,27,11,0,17,42,8,56,16,341,0,0,0,13,0,9,35,5,8,6,57,P
4,16,16,2,16,6,58,12,0,0,10,13,13,231,24,0,0,2,0,0,16,8,5,8,34,16,P
2,2,4,3,8,1,12,3,0,1,4,8,5,26,15,0,0,0,0,1,1,0,0,2,6,9,P
22,15,10,13,70,8,70,11,0,8,39,26,31,145,85,0,0,1,2,4,23,7,2,14,39,53,P
2,3,1,0,2,1,13,0,0,0,2,1,2,35,42,0,0,0,0,0,1,0,0,3,8,12,P
2,18,4,0,18,18,126,12,0,4,46,36,14,414,12,0,0,0,0,0,50,4,14,24,62,10,P
11,18,46,1,34,13,115,30,0,2,37,24,15,259,21,0,0,1,0,1,19,9,0,17,40,20,P
14,11,15,11,136,6,67,14,0,2,17,21,49,194,175,0,0,0,0,1,7,2,3,25,57,127,P
6,4,9,2,36,8,61,7,0,1,15,20,30,81,84,0,0,2,1,2,7,17,1,15,33,29,P
47,14,16,2,84,16,68,24,0,7,28,33,50,178,328,0,0,0,9,3,25,22,0,20,52,73,P
6,6,12,0,20,8,95,4,0,2,45,19,42,282,10,0,0,0,4,4,33,4,4,14,42,16,P
26,5,37,6,87,15,100,28,0,9,30,26,57,206,257,0,0,3,1,7,26,14,9,12,62,106,P
1,5,7,0,21,4,73,18,0,1,15,12,13,275,18,0,0,0,3,1,12,4,2,9,27,10,P
0,7,0,0,2,0,20,4,0,2,0,2,0,77,54,0,0,0,0,0,1,0,0,2,8,15,P
19,10,7,8,83,16,87,20,0,9,29,36,41,130,143,0,0,0,0,3,6,11,0,12,26,40,P
13,13,2,3,20,7,44,5,0,6,9,8,15,158,97,0,0,0,0,0,0,1,0,4,12,26,P
5,5,30,0,30,2,65,22,0,4,14,25,11,200,95,0,0,0,2,0,2,9,3,8,35,57,P
33,7,16,0,29,2,6,8,0,0,6,2,14,9,175,0,0,0,0,0,0,0,0,0,4,35,P
17,18,8,5,33,6,55,0,0,8,34,12,35,145,113,0,0,0,7,4,14,12,10,5,12,23,P
22,28,48,8,85,8,85,57,0,12,33,27,55,159,212,0,0,0,3,4,18,22,4,26,32,60,P
12,8,12,3,29,5,53,6,0,10,29,17,27,145,99,0,0,1,2,0,26,8,5,9,19,24,P
8,13,23,1,22,19,120,22,0,3,25,34,19,271,18,0,0,0,0,2,15,3,3,18,51,17,P
4,8,14,5,19,2,24,6,0,4,12,15,5,86,63,0,0,0,0,0,9,4,0,8,16,19,P
14,12,6,4,53,9,62,8,0,14,29,16,28,145,84,0,0,1,1,2,16,18,3,7,12,32,P
20,27,18,10,44,5,27,10,0,7,20,22,24,121,149,0,0,2,5,6,26,18,2,18,49,45,P
14,14,4,7,54,13,75,12,0,12,37,27,22,118,146,0,0,0,4,3,14,12,6,14,15,39,P
12,13,10,4,37,4,46,20,0,0,39,11,24,114,148,0,0,0,0,0,4,16,6,12,20,34,P
31,43,19,4,88,8,27,11,0,2,20,23,38,23,351,0,0,2,5,5,6,33,8,13,2,48,P
8,10,6,2,54,4,49,11,0,4,33,12,22,108,105,0,0,2,1,6,14,8,1,8,12,36,P
14,8,4,2,22,2,42,6,0,0,6,18,16,168,68,0,0,0,0,4,2,4,0,22,34,24,P
12,16,21,2,37,6,71,23,0,2,23,15,27,178,139,0,0,0,1,1,13,9,3,11,31,64,P
0,4,5,0,8,2,66,14,0,1,5,7,2,196,12,0,0,0,0,0,2,0,0,0,8,8,P
7,6,16,0,17,8,88,16,0,4,11,21,12,222,16,0,0,0,0,2,24,6,0,19,34,8,P
10,15,16,3,40,7,113,5,0,4,56,25,38,283,16,0,0,1,7,5,31,6,8,15,28,16,P
23,18,18,2,54,8,78,18,0,6,27,17,33,93,221,0,0,6,4,11,26,34,4,14,23,47,P
25,5,18,10,60,11,107,17,0,12,23,45,44,157,140,0,0,0,0,4,5,19,1,21,21,38,P
18,19,23,4,48,13,79,29,0,2,27,25,27,247,158,0,0,0,2,0,9,15,4,15,41,36,P
18,11,33,3,61,13,100,26,0,5,23,32,34,190,178,0,0,0,0,1,6,18,0,20,26,51,P
12,12,31,14,54,2,28,8,0,6,10,22,8,42,170,0,0,2,6,0,4,8,2,8,6,44,P
22,19,25,1,45,10,70,10,0,0,7,21,12,113,158,0,0,0,3,4,3,9,3,11,40,37,P
5,4,12,2,12,2,15,13,0,0,1,3,3,5,101,0,0,0,0,1,1,5,0,2,1,65,P
4,10,12,0,13,2,33,3,0,2,5,7,7,77,28,0,0,0,0,0,4,2,2,10,28,8,P
15,20,11,11,56,9,80,8,0,9,36,12,52,155,139,0,0,0,7,5,21,24,5,15,11,29,P
15,12,14,21,112,24,91,27,0,12,50,53,54,166,199,0,0,1,1,1,16,34,5,23,31,38,P
12,10,30,3,23,10,72,28,0,2,20,17,16,204,30,0,0,0,0,0,13,4,2,19,46,21,P
0,1,2,0,1,0,6,2,0,0,1,2,3,64,23,0,0,0,0,0,1,0,1,1,13,3,P
8,4,16,10,42,10,94,16,0,4,20,18,34,232,34,0,0,0,0,0,14,10,2,10,82,14,P
17,26,22,8,45,6,41,11,0,3,22,28,18,99,145,0,0,0,8,3,14,13,1,18,27,34,P
1,4,19,0,4,0,20,3,0,0,4,4,2,80,11,0,0,0,0,2,2,3,0,2,24,6,P
8,16,28,3,24,5,38,20,0,0,15,16,17,62,92,0,0,0,0,0,7,14,3,10,21,28,P
22,20,40,8,75,19,96,32,0,29,95,25,62,205,115,0,2,9,21,9,77,39,12,12,39,26,P
11,15,13,1,29,3,54,11,0,3,36,31,25,283,11,0,0,2,2,4,63,5,9,15,45,19,P
2,0,0,0,21,1,3,7,0,0,3,0,6,0,103,0,0,0,0,0,0,1,0,0,0,9,P
36,20,15,21,97,25,133,25,0,14,64,67,76,240,151,0,0,6,3,4,49,21,6,42,78,61,P
7,10,23,0,14,5,37,15,0,5,10,12,11,54,50,0,0,0,4,1,6,7,1,2,19,18,P
0,0,7,0,0,3,49,5,0,0,9,2,2,132,7,0,0,0,0,0,0,2,0,6,20,4,P
18,12,2,6,26,2,14,10,0,2,10,14,18,50,160,0,0,2,0,0,2,6,0,10,10,38,P
0,2,6,0,4,4,39,6,0,0,10,10,6,147,16,0,0,1,1,2,3,2,0,6,16,6,P
29,17,15,10,78,15,123,24,0,12,49,51,26,300,168,0,0,0,4,8,28,25,10,23,58,45,P
2,10,16,0,11,1,35,12,0,0,5,6,4,60,32,0,0,0,0,0,0,2,0,8,24,10,P
11,2,4,2,20,5,50,7,1,3,15,15,13,120,14,0,1,0,0,2,7,1,2,2,36,11,P
54,58,33,8,127,11,83,60,0,31,78,39,72,102,378,0,0,1,9,16,33,62,9,23,35,71,P
24,16,30,11,87,14,69,19,0,21,39,22,46,103,254,0,0,1,6,1,27,22,8,14,10,38,P
23,10,16,8,51,6,46,17,0,3,27,24,21,210,62,0,0,2,5,4,30,10,5,18,15,29,P
4,7,8,0,11,2,70,11,0,0,8,11,3,208,7,0,0,0,0,1,2,0,0,8,33,4,P
11,15,22,1,30,3,39,16,0,2,12,20,16,76,105,0,0,0,2,0,5,10,2,2,13,26,P
29,18,19,9,54,6,67,7,0,13,42,27,55,117,158,0,0,0,0,0,9,2,0,7,20,34,P
5,2,1,0,10,3,32,3,0,1,17,15,12,164,61,0,0,0,0,0,10,1,2,6,13,22,P
6,3,2,0,13,4,21,4,0,0,5,5,8,103,72,0,0,0,0,0,6,3,0,0,19,27,P
0,0,2,0,0,0,14,0,0,2,0,5,2,98,2,0,0,0,2,2,2,3,0,12,21,4,P
24,14,24,7,48,14,135,44,0,1,51,55,53,291,207,0,0,0,0,0,20,13,4,28,76,53,P
12,11,14,3,34,5,43,10,0,8,27,16,22,140,92,0,0,2,1,2,16,13,4,8,16,28,P
6,2,0,0,19,4,26,14,0,0,0,9,4,66,59,0,0,0,0,0,0,1,0,4,7,5,P
26,28,4,10,54,6,54,12,0,10,34,16,26,120,188,0,0,0,0,8,18,20,4,26,20,22,P
20,12,24,2,48,2,42,20,0,6,16,12,28,114,142,0,0,0,0,0,4,8,0,4,24,30,P
6,5,19,2,14,0,3,6,0,0,3,2,4,2,105,0,0,0,2,1,0,3,0,2,1,37,P
40,24,14,25,136,12,33,15,1,41,49,18,85,29,394,0,0,8,24,4,21,58,14,10,4,96,P
29,15,19,4,45,6,26,10,0,1,6,8,18,15,252,0,0,0,2,0,1,10,1,5,1,34,P
6,12,4,0,1,5,51,2,0,4,16,16,8,226,10,0,0,0,0,0,6,6,0,20,33,8,P
4,13,4,3,12,14,102,13,0,0,9,14,7,278,30,0,0,0,0,2,3,5,0,8,28,5,P
3,2,0,1,3,0,20,4,0,2,16,18,5,153,11,0,0,1,0,0,10,5,0,14,29,2,P
56,61,23,12,128,36,170,33,0,25,79,51,56,245,236,0,0,4,4,3,55,39,12,25,44,65,P
16,9,7,7,44,6,34,9,0,11,21,29,23,114,144,0,0,0,6,8,20,6,1,12,32,48,P
3,4,13,2,11,1,2,6,0,1,2,1,5,3,88,0,0,0,0,1,1,0,0,1,0,15,P
20,16,11,7,83,4,96,6,0,10,36,26,41,212,173,0,0,2,6,4,23,16,5,12,25,43,P
9,13,42,2,24,11,73,17,0,8,23,17,17,148,91,0,0,1,4,4,14,7,2,14,30,16,P
12,6,9,0,6,3,30,10,0,0,14,14,10,94,35,0,0,0,0,0,8,5,0,6,24,10,P
0,0,5,0,0,6,20,3,0,0,2,8,0,33,6,0,0,0,0,0,0,0,0,2,8,4,P
9,30,43,0,51,15,136,34,0,4,27,24,24,309,87,0,0,0,0,0,19,11,3,11,61,21,P
11,9,4,0,32,2,3,7,0,10,6,2,18,5,185,0,0,0,0,0,0,3,2,2,1,27,P
9,6,2,0,24,4,6,3,0,2,2,11,6,37,89,0,0,0,2,0,2,5,2,2,4,12,P
6,20,76,2,40,13,71,26,0,4,14,20,16,142,134,0,0,0,0,0,4,7,1,14,22,39,P
0,6,20,0,8,1,24,5,0,0,2,3,2,82,12,0,0,2,0,2,4,2,0,2,23,6,P
6,3,6,0,3,0,10,11,0,0,1,1,0,40,21,0,0,0,0,0,0,0,0,6,9,4,P
15,8,12,4,46,5,37,3,0,5,6,10,12,45,141,0,0,0,0,1,1,13,3,12,13,27,P
10,14,33,1,24,2,41,19,0,4,7,11,11,74,101,0,0,0,1,2,8,5,2,5,20,11,P
11,17,7,6,48,6,39,7,0,3,32,17,23,123,127,0,0,1,4,1,8,9,1,17,48,22,P
16,10,10,2,43,4,34,9,0,12,40,25,46,107,138,0,0,2,1,3,25,15,2,16,26,36,P
0,0,4,0,0,0,1,2,0,0,0,0,1,1,19,0,0,0,0,0,1,0,0,0,0,7,P
28,15,20,7,84,11,111,19,0,10,34,55,63,158,166,0,3,6,9,2,30,21,4,4,21,39,P
18,9,23,3,30,13,88,19,0,2,10,11,17,268,159,0,0,0,0,0,7,4,2,4,28,36,P
8,2,14,1,21,3,40,5,0,1,10,12,11,158,71,0,0,3,0,2,8,5,0,26,31,21,P
53,34,26,12,76,28,122,54,0,8,36,51,37,190,173,0,0,1,7,4,35,28,5,16,45,38,P
82,42,12,41,178,56,223,53,0,43,117,65,111,274,440,0,0,5,11,26,82,50,22,42,68,113,P
19,17,12,6,50,7,84,12,0,0,11,14,18,107,100,0,0,2,4,3,29,6,1,21,33,31,P
2,6,10,0,9,4,23,6,0,0,10,7,9,85,26,0,0,0,0,0,2,0,1,9,19,13,P
25,20,6,0,51,0,26,17,0,4,12,3,22,23,285,0,0,0,2,1,3,5,2,12,6,30,P
